seq_id,mean_n_hydrophobic,std_n_hydrophobic,occ_n_hydrophobic_gt0,mean_n_polar,std_n_polar,occ_n_polar_gt0,mean_n_pos_charged,std_n_pos_charged,occ_n_pos_charged_gt0,mean_n_neg_charged,std_n_neg_charged,occ_n_neg_charged_gt0,mean_n_other,std_n_other,occ_n_other_gt0,mean_n_total,std_n_total,occ_n_total_gt0,mean_frac_hydrophobic,std_frac_hydrophobic
bind_088_binder,12.68625,1.2516233209316612,1.0,4.261875,1.3714213372902582,1.0,1.02625,0.3630577605560857,0.946875,0.0,0.0,0.0,0.0,0.0,0.0,17.974375,1.8907586729604071,1.0,0.708553427664989,0.0575581409781976
bind_099_binder,15.723125,1.7407513419138876,1.0,1.13,0.4892340952959023,0.94375,2.19375,0.5442526412430169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.046875,1.7279837193605152,1.0,0.8247778468777142,0.0402147408457373
bind_100_binder,14.338125,1.370691972827958,1.0,0.775,0.7717674520216565,0.5825,2.631875,0.6354990042281734,0.999375,0.0,0.0,0.0,0.0,0.0,0.0,17.745,1.696312176458095,1.0,0.8094787879125462,0.0494581143710107
bind_101_binder,13.984375,1.4905136226734057,1.0,1.65875,0.6233365363108438,0.934375,2.351875,0.5583985891592134,0.999375,0.0,0.0,0.0,0.0,0.0,0.0,17.995,1.4933100816642204,1.0,0.7766333266741811,0.0447984475289744
bind_102_binder,11.8975,1.5068987192243544,1.0,2.87625,0.674304039362067,0.99625,0.61,0.7152971410539819,0.47625,0.2175,0.4125454520413478,0.2175,0.0,0.0,0.0,15.60125,1.691079074880888,1.0,0.7631837100163339,0.0579324191449464
bind_110_binder,15.44125,1.8255953652165096,1.0,2.105625,0.7181353349996086,0.995,1.955625,0.7549210948006421,0.999375,0.0,0.0,0.0,0.0,0.0,0.0,19.5025,2.255824405843682,1.0,0.792597473599387,0.0423520766704046
nonb_006_nb,12.153125,1.3918253246636232,1.0,1.335,0.7307701416998371,0.91,1.33,0.7096477999684069,0.89625,0.041875,0.2003034806861827,0.041875,0.0,0.0,0.0,14.86,1.6886829187268997,1.0,0.8200471730174709,0.0606854265515168
nonb_008_nb,13.2925,1.3112756193874726,1.0,3.424375,0.5683580380138914,1.0,2.93,0.3001666203960727,1.0,0.9875,0.1111024302164448,0.9875,0.0,0.0,0.0,20.634375,1.451100740601768,1.0,0.6433495707278907,0.0319017312015847
nonb_009_nb,18.08625,1.4950120191824547,1.0,2.07875,0.4330686290878155,0.998125,2.320625,0.5758251552120661,0.99625,0.003125,0.0558142846859117,0.003125,0.0,0.0,0.0,22.48875,1.5471339429732645,1.0,0.8039373243540721,0.0301697722033355
nonb_010_nb,11.41875,1.127341313666806,1.0,2.179375,0.538237502757844,0.999375,2.83,0.3789459064299283,1.0,1.009375,0.0963696496569329,1.0,0.0,0.0,0.0,17.4375,1.381066164236891,1.0,0.6544170429727223,0.0313776784793959
nonb_011_nb,17.06,1.5050415276662634,1.0,3.209375,0.6571050976632277,0.999375,1.025625,0.1580137948882945,1.0,0.1175,0.3220151393956501,0.1175,0.0,0.0,0.0,21.4125,1.6743935469297533,1.0,0.7966067058962903,0.0293400701040873
nonb_013_nb,14.97125,1.0853218128739512,1.0,3.075625,0.3019202864581974,1.0,2.815625,0.3893980731526544,1.0,1.9475,0.2258179576561616,0.999375,0.0,0.0,0.0,22.81,1.2639818036664925,1.0,0.6559469239491122,0.0211033042454552
nonb_014_nb,11.4625,1.3968155747986204,1.0,5.57125,0.721923429111426,1.0,2.486875,0.6556124879644987,1.0,0.96625,0.1805849869175176,0.96625,0.0,0.0,0.0,20.486875,1.5169303656974504,1.0,0.5584738307632358,0.0436858624622567
nonb_017_nb,12.53625,1.2619175636704645,1.0,3.434375,0.9464107772922918,1.0,2.32375,0.5702507672068491,1.0,0.104375,0.3057463971578406,0.104375,0.0,0.0,0.0,18.39875,1.509469588133527,1.0,0.6817023730504493,0.0461662100083608
nonb_018_nb,13.83875,1.86218915191234,1.0,3.4075,0.8277643082423884,1.0,1.549375,0.9500326885823456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.795625,2.315999969640544,1.0,0.7361386802071814,0.039089612749608
nonb_019_nb,12.41625,2.1057625548717502,1.0,2.6325,0.8781763775005564,0.994375,1.690625,0.5395943933872923,0.976875,0.0,0.0,0.0,0.0,0.0,0.0,16.739375,2.2782009589531382,1.0,0.740215218051857,0.0633222596100292
nonb_021_nb,13.671875,1.6576968915863357,1.0,3.045,1.1738717987923553,0.994375,1.866875,0.3926228907934431,0.985,0.0,0.0,0.0,0.0,0.0,0.0,18.58375,2.06136749210324,1.0,0.7372715979645653,0.0617855236456826
nonb_022_nb,15.458125,1.1217158661510498,1.0,1.23,0.4605431575867782,0.99375,1.12875,0.545136164182858,0.915625,0.055625,0.2291961155320918,0.055625,0.0,0.0,0.0,17.8725,1.3067110430389726,1.0,0.8657061400340715,0.0366840976409352
nonb_023_nb,17.19375,1.6650708505946528,1.0,2.58625,0.7433444272341052,0.996875,1.44,0.5478594710324902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.22,1.567753169347777,1.0,0.8096843829430439,0.0424323804189914
nonb_024_nb,14.028125,1.2185376417554774,1.0,3.320625,0.7485483346952286,1.0,1.995,0.5049504926227917,0.995,0.000625,0.0249921862789152,0.000625,0.0,0.0,0.0,19.344375,1.5197140715855073,1.0,0.7256926602757594,0.0387205193707175
nonb_025_nb,13.710625,1.5262329800443313,1.0,1.130625,0.9597198077433852,0.674375,2.90375,0.2991420022330532,1.0,0.319375,0.4662345004126143,0.319375,0.0,0.0,0.0,18.064375,1.7439841912629257,1.0,0.7599223753951194,0.0573014007466863
nonb_026_nb,11.834375,1.168628837302503,1.0,4.161875,0.9595162762428784,1.0,1.5175,0.6172064079382197,0.943125,0.824375,0.3821398426950532,0.82375,0.0,0.0,0.0,18.338125,1.85978398863282,1.0,0.6475436627484535,0.0516370413679292
nonb_029_nb,13.631875,1.51331060406481,1.0,2.1225,0.938079820697578,0.99625,2.325625,0.6409706384656009,1.0,0.001875,0.0432606562016805,0.001875,0.0,0.0,0.0,18.081875,1.69083455263222,1.0,0.7545027568547369,0.0555634298940384
nonb_032_nb,14.10125,1.3023050477902631,1.0,1.07125,0.4314782004922149,0.955625,3.370625,0.5403814480300003,1.0,0.358125,0.4794491468080843,0.358125,0.0,0.0,0.0,18.90125,1.537123429494197,1.0,0.7460775277894686,0.0343284491201786
nonb_046_nb,16.28875,1.62415314471881,1.0,2.063125,0.3303637909562729,1.0,2.93875,1.036218334859985,1.0,0.701875,0.45743467771366,0.701875,0.0,0.0,0.0,21.9925,2.066686659849528,1.0,0.7413500036941749,0.0418912723893819
nonb_047_nb,15.488125,1.1362697674298123,1.0,1.721875,0.4764677159839898,0.988125,1.0175,0.6192283504491699,0.82625,0.0,0.0,0.0,0.0,0.0,0.0,18.2275,1.3353814997969682,1.0,0.8502592295690207,0.031092141026074
nonb_048_nb,13.269375,1.1502443694167774,1.0,1.596875,0.6986524417584182,0.9275,3.95375,0.3957409980024814,1.0,1.060625,0.2386411728411507,1.0,0.0,0.0,0.0,19.880625,1.3486565943096858,1.0,0.6675057114032077,0.037846979297145
nonb_049_nb,13.084375,1.108943578084566,1.0,2.08375,0.2837004361998761,1.0,3.543125,0.536786954363647,1.0,0.4325,0.4954227992331398,0.4325,0.0,0.0,0.0,19.14375,1.3804296206254052,1.0,0.6835017317847413,0.0326301737327074
nonb_050_nb,10.515625,1.1010249131491077,1.0,1.178125,0.7054406313609956,0.883125,2.905,0.338710791088799,1.0,0.090625,0.2870750936166354,0.090625,0.0,0.0,0.0,14.689375,1.3225494733184842,1.0,0.7162374357722172,0.0453438620385476
nonb_051_nb,12.998125,1.3589964990297068,1.0,1.034375,0.5836894374365532,0.849375,3.4275,0.7489951601979815,1.0,0.191875,0.3937752968064401,0.191875,0.0,0.0,0.0,17.651875,1.596303224445469,1.0,0.7368235194579503,0.0463338737401711
nonb_052_nb,14.36125,1.102609830130314,1.0,0.444375,0.5043866169665885,0.440625,2.914375,0.5922781098225732,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.72,1.3422369388450015,1.0,0.7676311795601413,0.0343309024862809
nonb_053_nb,11.615,1.1409535485724212,1.0,2.890625,0.494885955928232,1.0,2.22,0.4305229378325852,1.0,0.125625,0.3407247560348382,0.1225,0.0,0.0,0.0,16.85125,1.4191981671000002,1.0,0.6892958245610384,0.036082943072174
nonb_054_nb,14.69,1.341696687034741,1.0,3.6,0.6154266812545586,1.0,2.97375,0.1675139919529112,1.0,0.99875,0.0353332350627564,0.99875,0.0,0.0,0.0,22.2625,1.4438988018555872,1.0,0.6591122232276052,0.030062923665266
nonb_056_nb,12.860625,1.3416220068912852,1.0,0.895,0.8434897746860954,0.646875,2.718125,0.993690839433976,0.993125,0.0025,0.0499374608885954,0.0025,0.0,0.0,0.0,16.47625,1.5785866898906755,1.0,0.7817688017794684,0.0548796505861331
nonb_066_nb,12.699375,1.8266087729382556,1.0,1.53875,0.5084274161569181,1.0,2.665,0.8040677832123359,1.0,0.1175,0.3353263335916224,0.113125,0.0,0.0,0.0,17.020625,1.8207689610093316,1.0,0.7445049038347703,0.0558112094006184
nonb_067_nb,12.1425,1.2926498945963676,1.0,4.355625,0.9652232173829016,1.0,2.153125,0.3932909029903946,1.0,0.385625,0.4867426007398571,0.385625,0.0,0.0,0.0,19.036875,1.6095077615143707,1.0,0.6377306403851847,0.0398825806827247
nonb_068_nb,12.509375,1.281566271940316,1.0,3.76375,0.5127727932525281,1.0,3.133125,0.9248798486154836,1.0,0.001875,0.0432606562016805,0.001875,0.0,0.0,0.0,19.408125,1.4879714326474818,1.0,0.644745875699168,0.0473599422533837
nonb_071_nb,15.4175,1.0485436328546371,1.0,1.10375,0.3489067747980827,0.98625,3.031875,0.8505051348316481,1.0,0.371875,0.4858847439208192,0.370625,0.0,0.0,0.0,19.925,1.4241225368626114,1.0,0.77510634674437,0.0423422192682538
nonb_072_nb,12.265,1.488212014465681,1.0,5.683125,0.8797529393954872,1.0,1.463125,0.6133027265347839,1.0,0.005625,0.0747887650319217,0.005625,0.0,0.0,0.0,19.416875,1.5757824197442365,1.0,0.6312606898880834,0.0521643524123138
nonb_073_nb,13.451875,1.2109640722891,1.0,2.280625,0.5584573478565754,1.0,3.033125,1.0189591426426283,0.99375,0.79375,0.8092965695590214,0.548125,0.0,0.0,0.0,19.559375,2.178066713710808,1.0,0.6916942340885229,0.0577763967073339
nonb_074_nb,14.196875,1.2901027999252617,1.0,1.90625,0.6402819203288501,0.998125,1.734375,0.4458905239798217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8375,1.458970099076743,1.0,0.7962035258209067,0.0391484764704166
nonb_075_nb,16.494375,1.384275391450343,1.0,2.819375,0.8142478795643253,1.0,2.5875,0.5904182839309772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.90125,1.628726016707537,1.0,0.7534106465752405,0.036020263935937
nonb_080_nb,12.296875,2.0068607909805305,1.0,0.854375,0.8692918723737154,0.604375,3.41625,0.5583331778606748,1.0,0.091875,0.2888494147042711,0.091875,0.0,0.0,0.0,16.659375,1.9152936091824144,1.0,0.7348824648594868,0.056086007910245
nonb_081_nb,10.65,1.1537980759214326,1.0,1.194375,0.5434550205628798,0.97,2.7975,0.4404472159067417,1.0,0.158125,0.3665671621613153,0.1575,0.0,0.0,0.0,14.8,1.347219358530748,1.0,0.7193249965280247,0.0389791790816656
nonb_082_nb,15.654375,2.078441329307854,1.0,0.630625,0.6406536578955903,0.5425,1.86125,0.6418710442916085,1.0,0.003125,0.0558142846859117,0.003125,0.0,0.0,0.0,18.149375,2.293373521556181,1.0,0.8631248381626199,0.0477720626074198
nonb_085_nb,15.33375,1.5284341456209358,1.0,1.22375,0.7499572904505962,0.823125,3.116875,0.7067285436254857,1.0,1.63,0.4828043081829324,1.0,0.0,0.0,0.0,21.304375,2.022184674893715,1.0,0.7203399081968505,0.0383475651133496
nonb_086_nb,13.430625,0.9125169090899083,1.0,3.415,0.8442600310330935,1.0,2.049375,0.2195156244439106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.895,1.2304369142706992,1.0,0.711617038031581,0.0373707483099344
nonb_087_nb,13.398125,1.055756356540182,1.0,4.361875,0.612104145039878,1.0,2.003125,0.0660699203495811,1.0,1.76,0.4457016939613311,0.991875,0.0,0.0,0.0,21.523125,1.423715292597154,1.0,0.6225480734864243,0.0282929520294296
nonb_088_nb,15.18,1.021077861869505,1.0,3.008125,0.2435343597421111,1.0,2.065,0.4438749823993237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.253125,1.1243009981206102,1.0,0.7493251268772105,0.0232539062896043
nonb_089_nb,9.876875,0.8834394344690529,1.0,2.84875,0.7514142915196651,1.0,3.413125,0.5733260279936714,1.0,0.540625,0.4983468765578851,0.540625,0.0,0.0,0.0,16.679375,1.348267261849445,1.0,0.5935494903595716,0.0479758917824005
nonb_115_nb,16.675,1.5043686383330384,1.0,0.800625,0.481793118853933,0.764375,1.69,0.7525955088890711,1.0,0.009375,0.0963696496569329,0.009375,0.0,0.0,0.0,19.175,1.697240407249368,1.0,0.8701019693435995,0.0327833123572375
nonb_116_nb,11.34125,1.9858369614598277,1.0,0.5125,0.7287617923574204,0.371875,2.781875,0.7917047962308932,0.9925,0.26125,0.439315874400186,0.26125,0.0,0.0,0.0,14.896875,1.9406803534778725,1.0,0.7599919255393084,0.0756245164771768
nonb_117_nb,14.179375,1.432113685911492,1.0,0.689375,0.8862206888664922,0.47,2.981875,0.7443429883964784,1.0,0.000625,0.0249921862789152,0.000625,0.0,0.0,0.0,17.85125,1.770698573303768,1.0,0.7965647927017645,0.0613805505367997
pair_0008_low_pkt,11.280625,1.0831087707958975,1.0,1.856875,0.8797103127592629,0.969375,2.888125,0.6786817990597656,1.0,0.758125,0.7112464301316387,0.61125,0.0,0.0,0.0,16.78375,1.4100482039632545,1.0,0.6754494562965199,0.0728787707046876
pair_0014_fail_gate,12.0125,1.069973714630411,1.0,0.190625,0.4174770764664809,0.180625,3.70875,0.47055651892201,1.0,1.986875,0.4247972862142601,1.0,0.0,0.0,0.0,17.89875,1.3027848776755124,1.0,0.6710031176495719,0.031918389032709
pair_0052_nb,13.80875,1.358647650239016,1.0,2.530625,0.7376056598040718,1.0,3.02,0.1568438714135812,1.0,0.035625,0.1853533365629008,0.035625,0.0,0.0,0.0,19.395,1.6466557017178791,1.0,0.711826606249904,0.0335960074139485
pair_0065_low_pkt,13.625,1.5690363284513205,1.0,0.159375,0.3660254217605656,0.159375,2.1975,0.849113508313229,1.0,0.78125,0.4133986423538422,0.78125,0.0,0.0,0.0,16.763125,1.799170707402441,1.0,0.8138347070010294,0.0539769856655256
pair_0091_nb,15.3825,1.4916245338556215,1.0,1.605625,0.5063036237032084,1.0,3.27125,0.4625185807078457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.259375,1.703554991591114,1.0,0.7588568495520218,0.0277605895306679
pair_0246_nb,13.374375,1.1918340318077012,1.0,3.481875,0.7295008460413189,1.0,2.716875,0.4668674698187913,1.0,0.0075,0.0862771696336869,0.0075,0.0,0.0,0.0,19.580625,1.78248411195584,1.0,0.684062206865235,0.0349327388927826
pair_0263_fail_gate,11.82625,0.9687935474083216,1.0,2.66375,0.7049368322764813,0.999375,2.31875,0.7182607030180616,1.0,0.1175,0.3220151393956502,0.1175,0.0,0.0,0.0,16.92625,1.422431347200982,1.0,0.700166100287956,0.0445796326358015
pair_0269_nb,15.109375,0.8484763457958036,1.0,0.761875,0.4488000494373859,0.751875,2.941875,0.3619343647334417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.813125,1.1076789852547533,1.0,0.8036235767881714,0.0244247516845833
pair_0272_nb,14.631875,1.114162907466857,1.0,3.37375,0.7947080831978495,1.0,1.46875,0.5027657879171971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.474375,1.3863056514978938,1.0,0.7524227287820249,0.0456479662612745
pair_0276_nb,13.731875,1.3628954414682737,1.0,1.88625,0.755520309124778,0.999375,1.9975,0.1224489689625845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.615625,1.6199169297760303,1.0,0.779777298692683,0.037016103164472
pair_0288_nb,14.0475,0.955376234789206,1.0,4.80125,0.9423366900954244,1.0,1.9925,0.0862771696336869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84125,1.1455559512743148,1.0,0.6745092948636704,0.0380366015641858
pair_0341_nb,11.578125,1.0013223678591223,1.0,2.91,0.3455430508634198,1.0,2.169375,0.391391248465011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6575,1.0794414064691051,1.0,0.694398980252526,0.0267171847597912
pair_0351_nb,13.253125,1.1896649672807047,1.0,2.315625,0.7638755522825692,1.0,2.97875,0.1442166339227205,1.0,0.000625,0.0249921862789152,0.000625,0.0,0.0,0.0,18.548125,1.3158396499478953,1.0,0.7143810869589217,0.0365984708925204
pair_0393_low_pkt,11.606875,1.5202229225922756,0.99875,1.684375,0.7295586743881536,0.9975,2.566875,0.7619237064004505,0.99875,0.73875,0.5781422294729904,0.668125,0.0,0.0,0.0,16.596875,1.5445436977874727,0.99875,0.7005811767486254,0.0888128650258686
pair_0450_nb,12.9825,1.2902301151345057,1.0,2.66625,0.5498735650129037,1.0,3.20125,0.6723082905185686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85,1.5037453241822567,1.0,0.6883944476597068,0.0361553482677187
pair_0482_low_pkt,12.1075,1.5555364830179972,1.0,1.824375,0.5935325259621413,0.991875,2.886875,0.3187126203572742,1.0,0.5875,0.4960783708246107,0.585625,0.0,0.0,0.0,17.40625,1.7410373165156454,1.0,0.6945982943596866,0.044167061759854
pair_0482_nb,9.645,1.011916498531376,0.998125,1.84625,0.7977223436133652,0.975625,1.519375,0.6231970871040717,0.97875,0.639375,0.6628156677199174,0.535,0.0,0.0,0.0,13.65,1.7230060940112777,0.998125,0.7093757065678988,0.0673267559241988
pair_0502_nb,13.01125,1.1656000332446803,1.0,3.12,0.5695173395077625,1.0,1.964375,0.5706188389590726,0.999375,0.000625,0.0249921862789152,0.000625,0.0,0.0,0.0,18.09625,1.352122752378644,1.0,0.719117538512614,0.0388694768326072
pair_0506_nb,13.885,1.4540546757257788,1.0,0.5625,0.497336656601944,0.561875,2.1825,0.698529705882291,0.99625,1.340625,0.8364207131432124,0.7625,0.0,0.0,0.0,17.970625,2.040162275255329,1.0,0.7755380322658619,0.0570735114970777
pair_0540_fail_gate,15.414375,1.257047476977302,1.0,1.591875,0.6912372851452676,1.0,2.1975,0.6162335190493942,0.999375,0.70375,0.4566026034748378,0.70375,0.0,0.0,0.0,19.9075,1.3743885003884455,1.0,0.7749398052662486,0.0459445702264216
pair_0549_nb,12.113125,1.0026603285136,1.0,3.775625,1.129836651633766,1.0,3.110625,0.479204663348553,1.0,0.27625,0.4471419657111151,0.27625,0.0,0.0,0.0,19.275625,1.3507982304456132,1.0,0.6293317218189456,0.043835646047795
pair_0567_nb,14.968125,1.509423394669302,1.0,1.00125,0.5798693279524275,0.84,2.468125,1.017464488016658,0.999375,0.00625,0.0788095013307405,0.00625,0.0,0.0,0.0,18.44375,1.886620241993603,1.0,0.8134938321523062,0.0540607548570333
pair_0584_nb,14.60125,1.358675250933791,1.0,0.526875,0.7924820088651854,0.345,2.149375,0.465899248094478,0.9975,0.8975,0.4881021921688121,0.82875,0.0,0.0,0.0,18.175,1.497706580075016,1.0,0.8055262129183344,0.0663855238872907
pair_0602_nb,16.189375,1.4602267321806568,1.0,2.455,0.5042072986381694,1.0,2.44,0.6001249869818787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.084375,1.6270389852044111,1.0,0.76763351164867,0.0329883340328533
pair_0647_nb,12.768125,1.1415379907716603,1.0,3.4575,0.6210424703673655,1.0,4.4125,0.5946374946133148,1.0,0.734375,0.4637546327261863,0.724375,0.0,0.0,0.0,21.3725,1.4256555509659408,1.0,0.5974487722129278,0.0371706070010427
pair_0684_nb,14.4425,1.1447461508998404,1.0,3.174375,0.6663095071924158,1.0,2.081875,0.7125106907092693,0.98625,0.0,0.0,0.0,0.0,0.0,0.0,19.69875,1.5265970121482615,1.0,0.7341453045498588,0.040438687253803
pair_0715_fail_gate,12.101875,1.3616153951740555,1.0,6.724375,0.7006467436411876,1.0,0.571875,0.5840239587337149,0.52625,0.0,0.0,0.0,0.0,0.0,0.0,19.398125,1.6243064625787216,1.0,0.6233181958246339,0.0400783396723411
pair_0736_nb,15.615,1.126621054303531,1.0,1.98125,0.4026765916961153,0.99125,1.365625,0.526254082525732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.961875,1.2411371738752328,1.0,0.8236215571594598,0.0296942621070783
pair_0748_nb,14.359375,1.7303105528704956,1.0,5.415625,0.6512532989359824,1.0,1.61875,0.7950776298576133,0.966875,0.0,0.0,0.0,0.0,0.0,0.0,21.39375,1.7649251931739205,1.0,0.6702730263089179,0.0471886390297635
pair_0765_nb,14.034375,1.18350891816454,1.0,4.885625,1.0012708721295152,1.0,2.460625,0.5598657065538127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.380625,1.5888673982982344,1.0,0.6570801668860952,0.0405541490268401
pair_0776_nb,14.815,1.5642969666914273,1.0,2.995625,0.5628995109031452,1.0,0.798125,0.4013994075419145,0.798125,0.0,0.0,0.0,0.0,0.0,0.0,18.60875,1.7566085043344175,1.0,0.7959818296408213,0.0352876664351956
pair_0777_nb,14.1375,1.134060734705157,1.0,3.999375,0.7267218239292116,1.0,1.7175,0.4705781019129555,0.990625,0.0,0.0,0.0,0.0,0.0,0.0,19.854375,1.443318523187103,1.0,0.7125346531975768,0.0353251331495067
pair_0782_nb,11.189375,1.404372496659985,1.0,2.2575,0.5036802060831853,1.0,1.56875,0.5991856452719808,0.956875,0.559375,0.5875581753111772,0.51125,0.0,0.0,0.0,15.575,1.747319375500655,1.0,0.7191318319515883,0.0539652178858962
pair_0811_nb,16.4525,1.3286247589142692,1.0,3.043125,0.9513228864980596,0.99875,1.969375,0.1960538430508313,1.0,0.259375,0.4382916943942697,0.259375,0.0,0.0,0.0,21.724375,1.5758825652233734,1.0,0.7578280951428995,0.038854481339979
pair_0822_nb,12.30125,1.1621094774159615,1.0,4.246875,0.6110873377635966,1.0,1.513125,0.5721256281403587,0.963125,0.5575,0.4966827458247367,0.5575,0.0,0.0,0.0,18.61875,1.5176951068972977,1.0,0.6617052001374052,0.048345164618965
pair_0827_nb,16.174375,1.8835387862677528,1.0,1.630625,0.5866746196785745,0.999375,2.491875,0.5978578295673646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.296875,1.867816970255651,1.0,0.7959975913567269,0.044684374149999
pair_0865_nb,13.485,1.108952208167692,1.0,4.111875,0.9344030096136248,1.0,2.985625,0.1190309177272863,1.0,0.0075,0.0862771696336869,0.0075,0.0,0.0,0.0,20.59,1.4402777509911064,1.0,0.6552757733570685,0.0359349754208789
pair_0867_nb,12.50125,1.2811121877103504,1.0,1.0175,0.1311249404194335,1.0,2.849375,0.3646054159978977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.368125,1.4718556261994586,1.0,0.7631173127858983,0.0209571871817604
pair_0868_nb,13.86375,1.0978096089486555,1.0,2.9275,0.5312661762243104,1.0,3.1125,0.3550968177835448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.90375,1.3791250623130595,1.0,0.6964745512781946,0.0253312042842571
pair_0876_nb,14.9525,1.3473098196034945,1.0,1.56,0.8566796367370944,0.899375,0.97625,0.2796174842530416,0.94875,0.0,0.0,0.0,0.0,0.0,0.0,17.48875,1.512406505374795,1.0,0.855934050458915,0.0468107554385311
pair_0878_nb,14.898125,1.248597807292244,1.0,2.355625,0.5726306483022019,1.0,2.879375,0.6688233020574268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.133125,1.4728043774972288,1.0,0.7400915948336103,0.0328273935521689
pair_0883_nb,13.68625,1.1259711086435569,1.0,5.095,0.6242795848015535,1.0,2.601875,0.5216526472423964,1.0,0.00125,0.0353332350627564,0.00125,0.0,0.0,0.0,21.384375,1.3272644270735956,1.0,0.639870258719123,0.0324498433987475
pair_0891_nb,14.278125,1.230151000639759,1.0,4.1025,0.4309799879344747,1.0,1.786875,0.4095152431534143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1675,1.3079349181056372,1.0,0.7073718357679734,0.0282373780932401
pair_0908_nb,13.086875,1.3997598845427026,1.0,4.191875,0.9526589024278312,1.0,0.1525,0.3595048678390878,0.1525,0.596875,0.4905254676110099,0.596875,0.0,0.0,0.0,18.028125,2.0660551745718214,1.0,0.7294161597994434,0.0646856291756007
