seq_id,ligand_region,n_frames,window_start_ns,window_end_ns,gate_bridge_occupancy,latch_bridge_occupancy,co_occurrence_occupancy,triple_bridge_occupancy,mean_n_triple_bridge_waters,first_appearance_ns,n_runs,n_distinct_waters,mean_run_duration_ns,median_run_duration_ns,seq_type
pair_3098_binder,core,667,0.0,250.0,0.4753,0.7061,0.3958,0.2309,0.2504,3.0,55,103,1.05,0.375,Binder
pair_3099_binder,core,667,0.0,250.0,0.6492,0.7436,0.4963,0.2039,0.2204,0.375,96,126,0.5312,0.375,Binder
pair_3100_binder,core,667,0.0,250.0,0.8441,0.6747,0.6027,0.3193,0.3553,0.0,127,186,0.6289,0.375,Binder
pair_3101_binder,core,667,0.0,250.0,0.7106,0.5562,0.4753,0.2969,0.3178,0.75,75,131,0.99,0.375,Binder
pair_3103_binder,core,667,0.0,250.0,0.7016,0.4558,0.3598,0.3133,0.3913,0.375,68,136,1.1526,0.75,Binder
pair_3104_binder,core,667,0.0,250.0,0.6942,0.7481,0.6237,0.5742,0.7706,13.5,65,93,2.2096,0.75,Binder
pair_3108_binder,core,667,0.0,250.0,0.7706,0.934,0.7376,0.5937,0.6792,0.375,106,311,1.4009,0.75,Binder
seq10_binder,core,667,0.0,250.0,0.6297,0.5667,0.4033,0.2954,0.3118,0.0,88,151,0.8395,0.375,Binder
seq14_binder,core,667,0.0,250.0,0.2099,0.3403,0.1769,0.1544,0.1724,0.375,49,55,0.7883,0.75,Binder
seq16_binder,core,667,0.0,250.0,0.6657,0.8951,0.6102,0.5277,0.5697,0.0,154,284,0.8571,0.375,Binder
seq17_binder,core,667,0.0,250.0,0.06,0.7061,0.0465,0.0345,0.0375,0.375,12,14,0.7188,0.375,Binder
seq39_binder,core,667,0.0,250.0,0.7511,0.8141,0.6417,0.5397,0.5787,0.75,102,131,1.3235,0.375,Binder
seq42_binder,core,667,0.0,250.0,0.5157,0.961,0.5052,0.3718,0.4063,9.75,122,211,0.7623,0.375,Binder
pair_0014_fail_gate,core,667,0.0,250.0,0.7421,0.9325,0.7031,0.4423,0.5397,0.0,110,227,1.0057,0.375,Fail Geometry
pair_0263_fail_gate,core,667,0.0,250.0,0.5202,0.7421,0.4033,0.2189,0.2699,1.125,76,113,0.7204,0.375,Fail Geometry
pair_0540_fail_gate,core,667,0.0,250.0,0.4303,0.7976,0.3883,0.3193,0.3328,19.125,112,88,0.7132,0.375,Fail Geometry
pair_0715_fail_gate,core,667,0.0,250.0,0.7346,0.8246,0.7136,0.5097,0.6267,1.5,139,292,0.9173,0.75,Fail Geometry
pair_0997_fail_gate,core,667,0.0,250.0,0.7466,0.9745,0.7346,0.4903,0.5652,0.0,147,306,0.8342,0.75,Fail Geometry
pair_1094_fail_gate,core,667,0.0,250.0,0.7886,0.8906,0.7211,0.5172,0.5922,1.5,130,269,0.9952,0.375,Fail Geometry
pair_1682_fail_gate,core,667,0.0,250.0,0.7376,0.9415,0.7001,0.3058,0.3388,0.0,125,192,0.612,0.375,Fail Geometry
pair_1739_fail_gate,core,667,0.0,250.0,0.0705,0.006,0.003,0.003,0.003,86.25,2,2,0.375,0.375,Fail Geometry
pair_1745_fail_gate,core,667,0.0,250.0,0.6627,0.6402,0.5412,0.5067,0.5097,18.75,98,44,1.2934,0.75,Fail Geometry
pair_1941_fail_gate,core,667,0.0,250.0,0.4408,0.2414,0.2114,0.1844,0.1874,22.5,88,30,0.5241,0.375,Fail Geometry
pair_0008_low_pkt,core,667,0.0,250.0,0.4183,0.9685,0.4123,0.2069,0.2279,0.0,93,115,0.5565,0.375,Low Confidence
pair_0065_low_pkt,core,667,0.0,250.0,0.4813,0.8741,0.4453,0.3613,0.4093,0.375,116,148,0.7791,0.375,Low Confidence
pair_0393_low_pkt,core,667,0.0,250.0,0.8546,0.8651,0.7496,0.4468,0.5262,0.0,122,290,0.916,0.75,Low Confidence
pair_0482_low_pkt,core,667,0.0,250.0,0.7361,0.9145,0.7091,0.5802,0.7226,0.375,101,318,1.4369,0.75,Low Confidence
pair_0947_low_pkt,core,667,0.0,250.0,0.6162,0.8066,0.4618,0.3763,0.4138,5.625,134,67,0.7024,0.375,Low Confidence
pair_0948_low_pkt,core,667,0.0,250.0,0.3463,0.904,0.3313,0.2159,0.2219,2.25,99,80,0.5455,0.375,Low Confidence
pair_1331_low_pkt,core,667,0.0,250.0,0.2954,0.7631,0.2519,0.1289,0.1439,0.375,58,81,0.556,0.375,Low Confidence
pair_1413_low_pkt,core,667,0.0,250.0,0.5997,0.8756,0.5217,0.2324,0.2699,3.0,87,151,0.6681,0.375,Low Confidence
pair_1931_low_pkt,core,667,0.0,250.0,0.7841,0.5772,0.4723,0.3073,0.3238,0.0,132,119,0.5824,0.375,Low Confidence
nonb_006_nb,core,667,0.0,250.0,0.7931,0.9715,0.7811,0.6732,0.8531,0.0,70,207,2.4054,0.75,False Positive
nonb_008_nb,core,667,0.0,250.0,0.6282,0.4993,0.3838,0.1829,0.1919,3.0,96,99,0.4766,0.375,False Positive
nonb_009_nb,core,667,0.0,250.0,0.3658,0.3913,0.2819,0.2429,0.2669,0.375,82,99,0.7409,0.375,False Positive
nonb_010_nb,core,667,0.0,250.0,0.6672,0.904,0.6132,0.2144,0.2279,1.125,106,145,0.5059,0.375,False Positive
nonb_011_nb,core,667,0.0,250.0,0.5127,0.1034,0.0765,0.0465,0.048,46.5,23,22,0.5054,0.375,False Positive
nonb_013_nb,core,667,0.0,250.0,0.2489,0.0585,0.0165,0.0135,0.015,3.75,7,8,0.4821,0.375,False Positive
nonb_014_nb,core,667,0.0,250.0,0.4093,0.8081,0.3748,0.2519,0.2684,1.875,63,62,1.0,0.75,False Positive
nonb_017_nb,core,667,0.0,250.0,0.3433,0.7226,0.3283,0.2549,0.2789,3.375,77,159,0.8279,0.375,False Positive
nonb_018_nb,core,667,0.0,250.0,0.5652,0.3913,0.2474,0.0855,0.0915,3.0,50,60,0.4275,0.375,False Positive
nonb_019_nb,core,667,0.0,250.0,0.7691,0.0525,0.045,0.0255,0.0255,9.0,11,12,0.5795,0.375,False Positive
nonb_021_nb,core,667,0.0,250.0,0.6567,0.3928,0.3028,0.2144,0.2774,0.75,55,92,0.975,0.375,False Positive
nonb_022_nb,core,667,0.0,250.0,0.5292,0.1184,0.0945,0.087,0.099,10.5,12,32,1.8125,0.9375,False Positive
nonb_023_nb,core,667,0.0,250.0,0.2309,0.1124,0.1049,0.093,0.096,0.375,36,23,0.6458,0.375,False Positive
nonb_024_nb,core,667,0.0,250.0,0.7241,0.9415,0.6972,0.6417,0.7556,0.75,126,305,1.2738,0.75,False Positive
nonb_025_nb,core,667,0.0,250.0,0.072,0.9625,0.0675,0.048,0.0555,0.375,23,23,0.5217,0.375,False Positive
nonb_026_nb,core,667,0.0,250.0,0.4693,0.8396,0.4453,0.3658,0.3943,0.75,125,99,0.732,0.375,False Positive
nonb_029_nb,core,667,0.0,250.0,0.5577,0.967,0.5412,0.3703,0.4093,2.625,144,173,0.6432,0.375,False Positive
nonb_032_nb,core,667,0.0,250.0,0.5502,0.9445,0.5367,0.4453,0.5157,1.875,101,159,1.1027,0.75,False Positive
nonb_046_nb,core,667,0.0,250.0,0.7661,0.8486,0.7406,0.7196,0.8246,0.75,38,68,4.7368,0.75,False Positive
nonb_047_nb,core,667,0.0,250.0,0.7376,0.5577,0.5472,0.5427,0.6327,1.5,14,65,9.6964,1.3125,False Positive
nonb_048_nb,core,667,0.0,250.0,0.6192,0.6507,0.4528,0.2069,0.2159,4.5,98,132,0.5281,0.375,False Positive
nonb_049_nb,core,667,0.0,250.0,0.6747,0.8756,0.6267,0.5127,0.6372,1.5,128,232,1.002,0.75,False Positive
nonb_050_nb,core,667,0.0,250.0,0.6927,0.9685,0.6672,0.2849,0.3193,0.0,118,109,0.6038,0.375,False Positive
nonb_051_nb,core,667,0.0,250.0,0.3688,0.7121,0.3328,0.2699,0.2999,2.25,50,61,1.35,0.75,False Positive
nonb_052_nb,core,667,0.0,250.0,0.7706,0.8846,0.7136,0.5772,0.6372,0.375,120,333,1.2031,0.75,False Positive
nonb_053_nb,core,667,0.0,250.0,0.5847,0.952,0.5607,0.2924,0.3208,0.0,116,181,0.6304,0.375,False Positive
nonb_054_nb,core,667,0.0,250.0,0.8861,0.8606,0.7556,0.3673,0.3853,0.0,126,226,0.7292,0.375,False Positive
nonb_056_nb,core,667,0.0,250.0,0.4063,0.9565,0.3808,0.2759,0.3088,0.0,116,173,0.5948,0.375,False Positive
nonb_066_nb,core,667,0.0,250.0,0.6027,0.8186,0.5637,0.5082,0.5622,0.0,59,91,2.1547,1.125,False Positive
nonb_067_nb,core,667,0.0,250.0,0.1919,0.97,0.1829,0.1544,0.1724,1.125,53,77,0.7288,0.375,False Positive
nonb_068_nb,core,667,0.0,250.0,0.3328,0.6357,0.2894,0.2549,0.2639,53.625,84,130,0.7589,0.375,False Positive
nonb_071_nb,core,667,0.0,250.0,0.5907,0.4723,0.3748,0.3358,0.4123,0.0,51,100,1.6471,0.375,False Positive
nonb_072_nb,core,667,0.0,250.0,0.2954,0.9025,0.2789,0.1934,0.2024,3.375,92,100,0.5258,0.375,False Positive
nonb_073_nb,core,667,0.0,250.0,0.4168,0.1589,0.1379,0.1304,0.1484,0.0,31,23,1.0524,0.375,False Positive
nonb_074_nb,core,667,0.0,250.0,0.4768,0.1574,0.0975,0.06,0.0615,1.125,6,11,2.5,0.75,False Positive
nonb_075_nb,core,667,0.0,250.0,0.3703,0.2504,0.2279,0.1889,0.2024,0.0,81,105,0.5833,0.375,False Positive
nonb_080_nb,core,667,0.0,250.0,0.4318,0.958,0.4153,0.3433,0.3883,0.75,74,97,1.1605,0.75,False Positive
nonb_081_nb,core,667,0.0,250.0,0.5817,0.9325,0.5442,0.1169,0.1304,0.375,55,78,0.5318,0.375,False Positive
nonb_082_nb,core,667,0.0,250.0,0.7976,0.6552,0.6117,0.4723,0.6777,0.0,87,279,1.3578,0.75,False Positive
nonb_085_nb,core,667,0.0,250.0,0.5457,0.9265,0.5247,0.4663,0.5037,0.375,124,197,0.9405,0.75,False Positive
nonb_086_nb,core,667,0.0,250.0,0.0915,0.9565,0.0915,0.057,0.06,108.75,30,38,0.475,0.375,False Positive
nonb_087_nb,core,667,0.0,250.0,0.6027,0.5052,0.4603,0.4423,0.5367,0.75,38,129,2.9112,0.375,False Positive
nonb_088_nb,core,667,0.0,250.0,0.7976,0.5247,0.4633,0.3268,0.3478,0.0,138,63,0.5924,0.375,False Positive
nonb_089_nb,core,667,0.0,250.0,0.8456,0.9595,0.8171,0.4918,0.6282,0.375,129,221,0.9535,0.75,False Positive
nonb_115_nb,core,667,0.0,250.0,0.3328,0.8711,0.3058,0.2219,0.2309,0.75,88,105,0.6307,0.375,False Positive
nonb_116_nb,core,667,0.0,250.0,0.6327,0.973,0.6177,0.3238,0.3538,0.0,115,215,0.7043,0.375,False Positive
nonb_117_nb,core,667,0.0,250.0,0.3913,0.3763,0.3223,0.2939,0.2954,0.0,32,28,2.2969,0.375,False Positive
pair_0052_nb,core,667,0.0,250.0,0.7646,0.7256,0.5652,0.4303,0.4618,3.75,107,157,1.0058,0.375,False Positive
pair_0091_nb,core,667,0.0,250.0,0.3103,0.2999,0.1934,0.1319,0.1409,0.0,53,66,0.6226,0.375,False Positive
pair_0246_nb,core,667,0.0,250.0,0.4423,0.8216,0.4153,0.3178,0.3418,0.375,68,118,1.1691,0.75,False Positive
pair_0269_nb,core,667,0.0,250.0,0.078,0.919,0.078,0.057,0.0615,0.75,17,13,0.8382,0.75,False Positive
pair_0272_nb,core,667,0.0,250.0,0.027,0.9025,0.027,0.021,0.021,0.0,14,14,0.375,0.375,False Positive
pair_0276_nb,core,667,0.0,250.0,0.4393,0.9325,0.4228,0.3493,0.3973,3.0,129,188,0.6773,0.375,False Positive
pair_0288_nb,core,667,0.0,250.0,0.1514,0.2339,0.066,0.048,0.0495,0.0,27,28,0.4444,0.375,False Positive
pair_0341_nb,core,667,0.0,250.0,0.6027,0.943,0.5712,0.3688,0.4168,0.0,132,250,0.6989,0.375,False Positive
pair_0351_nb,core,667,0.0,250.0,0.5322,0.6702,0.4438,0.3313,0.3553,0.375,109,162,0.7603,0.375,False Positive
pair_0450_nb,core,667,0.0,250.0,0.5382,0.8471,0.5082,0.4048,0.4228,4.875,128,138,0.791,0.375,False Positive
pair_0482_nb,core,667,0.0,250.0,0.5862,0.8966,0.5337,0.1814,0.2039,3.375,73,105,0.6216,0.375,False Positive
pair_0502_nb,core,667,0.0,250.0,0.8081,0.5172,0.4903,0.4123,0.5007,26.625,88,133,1.1719,0.75,False Positive
pair_0506_nb,core,667,0.0,250.0,0.4948,0.8981,0.4753,0.4483,0.4528,0.375,128,72,0.876,0.375,False Positive
pair_0549_nb,core,667,0.0,250.0,0.4963,0.8396,0.4828,0.4108,0.4513,0.375,130,245,0.7904,0.375,False Positive
pair_0567_nb,core,667,0.0,250.0,0.1034,0.5007,0.1019,0.0945,0.096,0.375,42,30,0.5625,0.375,False Positive
pair_0584_nb,core,667,0.0,250.0,0.7436,0.8351,0.6297,0.2279,0.2609,1.875,96,152,0.5938,0.375,False Positive
pair_0602_nb,core,667,0.0,250.0,0.1109,0.7721,0.1064,0.063,0.0705,0.375,29,38,0.5431,0.375,False Positive
pair_0647_nb,core,667,0.0,250.0,0.6387,0.8366,0.5832,0.4573,0.5187,0.375,94,260,1.2168,0.75,False Positive
pair_0684_nb,core,667,0.0,250.0,0.3208,0.3148,0.2459,0.2339,0.2384,0.0,66,29,0.8864,0.75,False Positive
pair_0736_nb,core,667,0.0,250.0,0.1319,0.1919,0.072,0.066,0.066,1.875,30,33,0.55,0.375,False Positive
pair_0748_nb,core,667,0.0,250.0,0.3193,0.2534,0.1874,0.1574,0.1739,0.75,55,64,0.7159,0.375,False Positive
pair_0765_nb,core,667,0.0,250.0,0.3988,0.2174,0.2039,0.1934,0.1949,1.5,101,109,0.479,0.375,False Positive
pair_0776_nb,core,667,0.0,250.0,0.081,0.6612,0.078,0.0615,0.066,5.25,30,26,0.5125,0.375,False Positive
pair_0777_nb,core,667,0.0,250.0,0.075,0.1949,0.042,0.0315,0.0315,2.25,17,18,0.4632,0.375,False Positive
pair_0782_nb,core,667,0.0,250.0,0.4393,0.6432,0.3463,0.2234,0.2699,27.75,88,172,0.6349,0.375,False Positive
pair_0811_nb,core,667,0.0,250.0,0.3193,0.3778,0.2444,0.2249,0.2294,1.5,67,83,0.8396,0.375,False Positive
pair_0822_nb,core,667,0.0,250.0,0.4618,0.9505,0.4468,0.3238,0.3793,0.375,103,145,0.7864,0.375,False Positive
pair_0827_nb,core,667,0.0,250.0,0.093,0.5637,0.093,0.09,0.09,0.375,41,15,0.5488,0.375,False Positive
pair_0865_nb,core,667,0.0,250.0,0.7091,0.964,0.6852,0.5352,0.5517,0.75,153,123,0.875,0.75,False Positive
pair_0867_nb,core,667,0.0,250.0,0.6912,0.8141,0.6012,0.3748,0.4453,0.375,133,168,0.7049,0.375,False Positive
pair_0868_nb,core,667,0.0,250.0,0.018,0.021,0.0165,0.0165,0.0165,1.875,8,11,0.5156,0.375,False Positive
pair_0876_nb,core,667,0.0,250.0,0.1064,0.7076,0.1004,0.09,0.0975,0.0,48,60,0.4688,0.375,False Positive
pair_0878_nb,core,667,0.0,250.0,0.8276,0.7871,0.7001,0.5952,0.7256,14.625,100,180,1.4888,0.75,False Positive
pair_0883_nb,core,667,0.0,250.0,0.3838,0.6792,0.3358,0.2429,0.2684,0.375,86,106,0.7064,0.375,False Positive
pair_0891_nb,core,667,0.0,250.0,0.6192,0.7271,0.5097,0.4468,0.4588,22.875,110,66,1.0159,0.75,False Positive
pair_0908_nb,core,667,0.0,250.0,0.4123,0.6702,0.3658,0.2594,0.2729,0.75,89,71,0.7289,0.375,False Positive
pair_0932_nb,core,667,0.0,250.0,0.4438,0.8891,0.4198,0.3568,0.4003,0.375,127,159,0.7028,0.375,False Positive
pair_0940_nb,core,667,0.0,250.0,0.3118,0.9265,0.2939,0.1514,0.1574,0.375,76,78,0.4984,0.375,False Positive
pair_0974_nb,core,667,0.0,250.0,0.1379,0.8486,0.1229,0.0675,0.0735,0.0,34,44,0.4963,0.375,False Positive
pair_0977_nb,core,667,0.0,250.0,0.4438,0.8741,0.3658,0.1619,0.1724,2.625,77,106,0.526,0.375,False Positive
pair_1011_nb,core,667,0.0,250.0,0.7526,0.982,0.7511,0.6612,0.8951,10.5,86,182,1.923,1.125,False Positive
pair_1023_nb,core,667,0.0,250.0,0.3598,0.9805,0.3463,0.2594,0.2909,0.375,99,122,0.6553,0.375,False Positive
pair_1102_nb,core,667,0.0,250.0,0.5187,0.907,0.4813,0.2399,0.2819,1.5,99,160,0.6061,0.375,False Positive
pair_1313_nb,core,667,0.0,250.0,0.8126,0.8741,0.7901,0.7736,0.7976,0.0,21,40,9.2143,0.75,False Positive
pair_1397_nb,core,667,0.0,250.0,0.6687,0.8666,0.5502,0.4243,0.4693,0.75,142,225,0.7474,0.375,False Positive
pair_1654_nb,core,667,0.0,250.0,0.5997,0.8006,0.5712,0.5202,0.6057,1.125,122,188,1.0666,0.75,False Positive
pair_1656_nb,core,667,0.0,250.0,0.2579,0.8831,0.2519,0.2039,0.2429,0.375,79,64,0.6456,0.375,False Positive
pair_1658_nb,core,667,0.0,250.0,0.3568,0.9115,0.3493,0.2549,0.2879,0.375,74,86,0.8615,0.375,False Positive
pair_1671_nb,core,667,0.0,250.0,0.2024,0.2894,0.1184,0.0945,0.1034,0.0,58,60,0.4073,0.375,False Positive
pair_1679_nb,core,667,0.0,250.0,0.6972,0.8021,0.5667,0.3928,0.4438,1.125,143,242,0.6871,0.375,False Positive
pair_1709_nb,core,667,0.0,250.0,0.2144,0.7376,0.1799,0.1469,0.1544,0.0,63,71,0.5833,0.375,False Positive
pair_1710_nb,core,667,0.0,250.0,0.5067,0.6522,0.4693,0.4318,0.4468,0.0,54,58,2.0,0.5625,False Positive
pair_1737_nb,core,667,0.0,250.0,0.8171,0.4708,0.4498,0.3898,0.4723,11.25,115,148,0.8478,0.75,False Positive
pair_1758_nb,core,667,0.0,250.0,0.7721,0.982,0.7631,0.6777,0.7406,0.375,73,102,2.3219,0.75,False Positive
pair_1784_nb,core,667,0.0,250.0,0.2129,0.7976,0.1904,0.1169,0.1199,0.0,47,45,0.6223,0.375,False Positive
pair_1785_nb,core,667,0.0,250.0,0.5607,0.3058,0.2294,0.1949,0.2234,0.375,49,59,0.9949,0.375,False Positive
pair_1792_nb,core,667,0.0,250.0,0.7181,0.7601,0.5712,0.2909,0.3178,6.0,119,141,0.6113,0.375,False Positive
pair_1824_nb,core,667,0.0,250.0,0.1274,0.1724,0.1019,0.087,0.0915,0.0,37,29,0.5878,0.375,False Positive
pair_1835_nb,core,667,0.0,250.0,0.2759,0.9445,0.2744,0.1574,0.1709,6.75,87,112,0.4526,0.375,False Positive
pair_1847_nb,core,667,0.0,250.0,0.4183,0.6747,0.3208,0.2489,0.2669,0.0,98,128,0.6352,0.375,False Positive
pair_1860_nb,core,667,0.0,250.0,0.5262,0.5442,0.5082,0.4903,0.6552,45.0,44,137,2.7869,0.5625,False Positive
pair_1914_nb,core,667,0.0,250.0,0.2189,0.8591,0.2159,0.1949,0.2024,1.125,52,28,0.9375,0.375,False Positive
pair_1922_nb,core,667,0.0,250.0,0.4693,0.4303,0.1934,0.0135,0.0135,146.625,5,2,0.675,0.375,False Positive
pair_1938_nb,core,667,0.0,250.0,0.4888,0.8846,0.4633,0.3208,0.3703,1.125,116,182,0.6918,0.375,False Positive
pair_1939_nb,core,667,0.0,250.0,0.3553,0.7136,0.3553,0.3553,0.3598,1.5,84,43,1.058,0.375,False Positive
pair_1961_nb,core,667,0.0,250.0,0.3343,0.5097,0.2759,0.2189,0.2354,1.125,81,107,0.6759,0.375,False Positive
pair_1965_nb,core,667,0.0,250.0,0.7226,0.4678,0.3688,0.1424,0.1514,25.5,78,94,0.4567,0.375,False Positive
pair_3059_nb,core,667,0.0,250.0,0.5892,0.9055,0.5457,0.3463,0.4048,0.75,127,199,0.6821,0.375,False Positive
seq1_nb,core,667,0.0,250.0,0.8231,0.6807,0.6267,0.3898,0.4918,0.0,108,159,0.9028,0.375,False Positive
seq2_nb,core,667,0.0,250.0,0.6807,0.5682,0.3388,0.1439,0.1574,0.0,46,73,0.7826,0.375,False Positive
seq3_nb,core,667,0.0,250.0,0.8396,0.6432,0.5532,0.2759,0.3028,9.375,135,168,0.5111,0.375,False Positive
seq4_nb,core,667,0.0,250.0,0.8516,0.9505,0.8141,0.3403,0.3823,4.5,138,194,0.6168,0.375,False Positive
seq5_nb,core,667,0.0,250.0,0.2339,0.3418,0.1739,0.1109,0.1214,0.375,49,77,0.5663,0.375,False Positive
seq6_nb,core,667,0.0,250.0,0.3343,0.9655,0.3283,0.2189,0.2459,0.0,98,123,0.5587,0.375,False Positive
seq7_nb,core,667,0.0,250.0,0.7841,0.5952,0.5007,0.3508,0.4078,0.375,133,200,0.6598,0.375,False Positive
