seq_id,seq_type,hydration_count_pocket_3A_mean,hydration_count_pocket_3A_std,hydration_count_pocket_3A_min,hydration_count_pocket_3A_max,hydration_count_pocket_3A_early20_mean,hydration_count_pocket_3A_late20_mean,hydration_count_pocket_3A_drift20,hydration_count_pocket_3A_slope,hydration_count_pocket_3A_slope_per_ns,hydration_count_pocket_4A_mean,hydration_count_pocket_4A_std,hydration_count_pocket_4A_min,hydration_count_pocket_4A_max,hydration_count_pocket_4A_early20_mean,hydration_count_pocket_4A_late20_mean,hydration_count_pocket_4A_drift20,hydration_count_pocket_4A_slope,hydration_count_pocket_4A_slope_per_ns,hydration_count_pocket_5A_mean,hydration_count_pocket_5A_std,hydration_count_pocket_5A_min,hydration_count_pocket_5A_max,hydration_count_pocket_5A_early20_mean,hydration_count_pocket_5A_late20_mean,hydration_count_pocket_5A_drift20,hydration_count_pocket_5A_slope,hydration_count_pocket_5A_slope_per_ns,hydration_count_pocket_6A_mean,hydration_count_pocket_6A_std,hydration_count_pocket_6A_min,hydration_count_pocket_6A_max,hydration_count_pocket_6A_early20_mean,hydration_count_pocket_6A_late20_mean,hydration_count_pocket_6A_drift20,hydration_count_pocket_6A_slope,hydration_count_pocket_6A_slope_per_ns,hydration_count_pocket_8A_mean,hydration_count_pocket_8A_std,hydration_count_pocket_8A_min,hydration_count_pocket_8A_max,hydration_count_pocket_8A_early20_mean,hydration_count_pocket_8A_late20_mean,hydration_count_pocket_8A_drift20,hydration_count_pocket_8A_slope,hydration_count_pocket_8A_slope_per_ns,n_frames
pair_3072_binder,Binder,20.19375,2.9442674704415017,13.0,31.0,19.15625,20.28125,1.125,0.7297360248447198,0.01223875932653619,70.8625,5.19914355927974,59.0,86.0,71.75,70.1875,-1.5625,-2.728416149068323,-0.04575959998437438,117.95625,6.616595494474481,101.0,136.0,119.625,117.71875,-1.90625,-3.396661490683227,-0.056967069026133826,175.6375,8.155893191429127,157.0,201.0,178.34375,173.09375,-5.25,-9.443012422360237,-0.15837337395992032,368.45625,12.721952913664632,335.0,407.0,374.59375,365.6875,-8.90625,-13.703804347826079,-0.2298331966092427,160
pair_3073_binder,Binder,18.4875,2.9727670191254476,12.0,28.0,17.25,21.3125,4.0625,5.703260869565213,0.09565217391304348,70.25625,6.625940381372292,54.0,86.0,65.71875,76.03125,10.3125,13.308773291925462,0.22320793781007067,117.31875,7.594711873237852,100.0,134.0,111.5625,122.9375,11.375,15.319798136645955,0.25693581780538294,174.8875,9.368155835061668,149.0,200.0,168.03125,182.71875,14.6875,18.159782608695647,0.30456658463221226,365.61875,14.249505199742902,334.0,404.0,352.375,377.625,25.25,30.102717391304328,0.5048673776319389,160
pair_3075_binder,Binder,19.025,2.5567313116555677,13.0,28.0,20.46875,18.15625,-2.3125,-2.042701863354037,-0.034259150748076096,65.5625,5.669752529872887,51.0,85.0,66.46875,64.4375,-2.03125,-2.488975155279502,-0.04174381811789523,110.19375,5.804628406495975,97.0,126.0,109.40625,110.4375,1.03125,2.760326086956521,0.04629477713973202,163.78125,7.160369993059018,145.0,181.0,164.84375,165.125,0.28125,1.7857919254658383,0.029950388687058085,347.71875,11.820623859911118,322.0,386.0,349.15625,350.71875,1.5625,4.11312111801242,0.06898316340482051,160
pair_3076_binder,Binder,22.0375,2.72233240990148,16.0,29.0,22.40625,22.96875,0.5625,-0.4793478260869564,-0.00803937653814603,72.16875,5.8696484935215665,58.0,89.0,73.9375,73.75,-0.1875,-2.1906055900621113,-0.036739716395171686,118.01875,6.358529581396944,103.0,136.0,117.9375,120.15625,2.21875,0.6892080745341612,0.011559045275206058,174.65,7.7863662898684645,154.0,197.0,173.6875,176.25,2.5625,0.3055900621118012,0.00512520020313294,363.3375,12.534396425436688,332.0,396.0,358.28125,364.9375,6.65625,2.2537267080745274,0.037798351498105405,160
pair_3077_binder,Binder,19.2125,2.5796983835324627,13.0,26.0,18.8125,18.28125,-0.53125,0.053105590062111796,0.000890659791398104,66.58125,5.4077165640869165,55.0,78.0,65.8125,65.0625,-0.75,-0.31886645962732973,-0.0053478651509824655,110.2625,6.571232285500186,93.0,129.0,108.15625,108.125,-0.03125,1.687267080745338,0.028297980389858975,164.2875,9.08734525315287,138.0,185.0,160.6875,160.65625,-0.03125,1.9173913043478223,0.03215750615258412,348.45625,12.493921959797092,315.0,376.0,343.1875,345.21875,2.03125,4.1522515527950254,0.06963943904058752,160
pair_3078_binder,Binder,16.68125,2.6085721070156374,10.0,22.0,15.9375,16.90625,0.96875,0.9831521739130432,0.016488925348646433,64.6125,5.336182507186201,48.0,78.0,60.65625,65.25,4.59375,4.659316770186338,0.07814367748740184,108.61875,6.010274406173149,92.0,126.0,104.25,107.75,3.5,4.769021739130433,0.07998359310910579,164.4875,7.379860686354451,141.0,184.0,157.75,163.46875,5.71875,7.204658385093165,0.12083284503300909,353.475,11.771761762794895,327.0,383.0,341.71875,352.71875,11.0,14.055745341614905,0.23573577092855189,160
pair_3079_binder,Binder,19.575,2.5679515182339405,14.0,25.0,20.25,19.34375,-0.90625,-0.2739130434782608,-0.004593929450369158,71.69375,5.253566496914263,56.0,84.0,71.28125,70.78125,-0.5,-0.22523291925465885,-0.003777491308254228,119.7625,6.256484136477931,105.0,138.0,116.375,119.59375,3.21875,6.616770186335397,0.11097308488612845,176.775,7.627212793675026,159.0,198.0,174.1875,174.0625,-0.125,1.8913043478260885,0.03171998906207275,367.05625,10.62323330900249,342.0,396.0,363.0,366.6875,3.6875,4.573369565217389,0.07670221493027077,160
pair_3080_binder,Binder,20.04375,2.711887891764702,14.0,28.0,19.6875,20.0625,0.375,1.4736801242236024,0.024715809211297297,71.76875,5.53310703289752,60.0,87.0,68.21875,73.375,5.15625,7.320419254658383,0.12277432712215312,118.06875,6.893948319903479,98.0,138.0,114.03125,119.625,5.59375,8.783618012422355,0.14731434821672726,174.41875,7.603019034403372,157.0,191.0,168.5625,176.3125,7.75,11.781288819875765,0.19758974959959377,364.50625,12.797947528314843,328.0,389.0,356.9375,363.75,6.8125,13.38004658385093,0.22440329700378916,160
pair_3085_binder,Binder,20.3875,2.6267553654651588,14.0,26.0,19.03125,21.15625,2.125,2.143788819875777,0.035954529473807555,70.35625,5.561414922256745,58.0,86.0,68.8125,72.71875,3.90625,2.9149844720496882,0.04888862846204929,118.75625,5.899943723248553,106.0,136.0,117.65625,120.90625,3.25,1.9311335403726704,0.03238798390562133,176.13125,7.812747496079724,158.0,195.0,172.15625,179.21875,7.0625,4.964208074534159,0.08325715848275325,368.15625,11.214135541248822,337.0,401.0,361.9375,373.0625,11.125,9.24433229813664,0.15504121254736514,160
pair_3086_binder,Binder,19.125,2.649882072847771,12.0,25.0,19.90625,18.96875,-0.9375,-0.281366459627329,-0.0047189343333723975,64.96875,5.601809835892325,49.0,79.0,64.34375,64.78125,0.4375,1.482996894409938,0.024872065315051373,108.525,6.008275542949074,94.0,124.0,109.65625,107.90625,-1.75,-1.1557453416149066,-0.019383569670690264,161.34375,7.401053028961487,144.0,181.0,161.71875,160.8125,-0.90625,0.17958074534161503,0.0030118363998593695,344.98125,10.57028374441765,319.0,372.0,341.03125,348.34375,7.3125,9.041692546583848,0.1516426422907145,160
pair_3087_binder,Binder,20.66875,2.642730299803595,14.0,27.0,19.90625,21.28125,1.375,2.6145186335403725,0.043849369115981085,76.09375,5.442652013265224,62.0,91.0,75.28125,77.0625,1.78125,4.408928571428572,0.07394429469901169,128.21875,6.995241127902597,110.0,150.0,125.03125,130.90625,5.875,9.822437888198754,0.16473690378530412,190.09375,8.84575948901506,171.0,210.0,186.5,194.84375,8.34375,13.485326086956512,0.22616899097621004,388.91875,15.189623051198472,348.0,437.0,384.90625,398.46875,13.5625,21.088742236024835,0.3536895972498927,160
pair_3088_binder,Binder,16.75,2.593260495977988,11.0,24.0,15.15625,17.375,2.21875,3.8715838509316733,0.06493222391499669,61.4625,7.690812294549907,46.0,80.0,55.3125,66.8125,11.5,18.1891304347826,0.3050587913590375,104.66875,8.836516476389324,87.0,126.0,96.28125,112.34375,16.0625,23.911723602484475,0.40103519668737064,158.96875,12.277225803800302,129.0,186.0,146.90625,169.3125,22.40625,32.83486024844719,0.5506894800578148,338.06875,18.620258414895858,293.0,375.0,318.4375,352.375,33.9375,50.103027950310576,0.8403023555607643,160
pair_3091_binder,Binder,16.85,2.313547060251855,11.0,24.0,15.1875,17.875,2.6875,2.7107142857142827,0.04546271338724169,66.43125,5.9787351034729745,52.0,82.0,60.84375,69.15625,8.3125,9.327717391304347,0.15643970467596388,111.93125,7.643724448035787,93.0,131.0,103.75,116.34375,12.59375,14.434239130434774,0.24208367514356044,167.975,9.836126015866206,145.0,193.0,157.0,173.4375,16.4375,19.37282608695651,0.32491112934098976,359.3875,13.672046070358306,317.0,400.0,343.375,364.5625,21.1875,23.957608695652173,0.4018047579983591,160
pair_3099_binder,Binder,22.2875,2.627706937616902,14.0,30.0,23.1875,21.9375,-1.25,-1.4352484472049678,-0.024071252783311854,76.475,5.30324193300664,63.0,93.0,77.84375,73.71875,-4.125,-4.222360248447202,-0.07081526622133678,124.4625,5.562022451410997,115.0,140.0,124.125,122.9375,-1.1875,-1.2829192546583845,-0.02151646548693308,183.11875,8.041588676219396,165.0,207.0,183.75,182.75,-1.0,-0.4963509316770182,-0.008324543927497164,378.89375,12.659283587055786,346.0,413.0,380.375,383.375,3.0,3.1213509316770183,0.05234970116020157,160
pair_3100_binder,Binder,24.13125,3.0518885034515923,18.0,33.0,22.875,24.84375,1.96875,3.107375776397512,0.052115317004570526,78.375,7.374576259013124,63.0,102.0,77.96875,74.40625,-3.5625,-0.8054347826086959,-0.013508340169537874,129.3375,9.08080909115482,109.0,158.0,130.0625,123.125,-6.9375,-3.1346273291925444,-0.05257236610805111,188.45625,11.359383167122235,163.0,231.0,189.03125,181.625,-7.40625,-0.8489906832298152,-0.01423883745458807,377.425,16.940539395190463,336.0,439.0,380.375,367.25,-13.125,-3.828260869565217,-0.06420563303254033,160
pair_3101_binder,Binder,22.825,2.9294837429144405,13.0,30.0,19.3125,23.8125,4.5,4.890372670807451,0.08201882886050235,74.30625,6.889300467935769,58.0,92.0,66.5,80.03125,13.53125,13.244953416149066,0.22213758349935553,124.8,8.322259308625274,100.0,144.0,114.40625,129.75,15.34375,14.982298136645953,0.25127544044689243,183.79375,10.484570136038005,157.0,206.0,172.65625,187.65625,15.0,15.784704968944098,0.2647329973827104,375.18125,15.063976846686268,333.0,414.0,359.21875,382.125,22.90625,23.438897515527945,0.39310519942185246,160
pair_3103_binder,Binder,16.525,2.5834811785650773,10.0,22.0,14.90625,17.71875,2.8125,3.264596273291925,0.054752138755420114,60.46875,5.369964938200249,47.0,74.0,61.5,62.4375,0.9375,3.0095496894409934,0.05047462791515294,102.9875,6.526855579067152,86.0,119.0,103.5,106.8125,3.3125,4.411024844720495,0.07397945232235636,153.35625,8.52081779745935,132.0,176.0,152.65625,159.96875,7.3125,8.815295031055898,0.147845618969491,330.89375,11.225304491972588,300.0,356.0,329.5,338.21875,8.71875,12.299301242236023,0.20627758896831908,160
pair_3104_binder,Binder,18.1875,2.605732862363293,12.0,25.0,18.15625,16.53125,-1.625,-1.9965838509316767,-0.03348568303449354,65.925,5.247082522697733,55.0,78.0,64.59375,64.71875,0.125,-0.643788819875777,-0.010797296769405055,109.53125,5.946555594417663,95.0,132.0,107.5625,105.875,-1.6875,-1.6907608695652165,-0.028356576428766753,163.36875,7.544552567084413,142.0,191.0,160.34375,158.625,-1.71875,-3.030978260869563,-0.05083401695378726,345.15,11.686102857668162,315.0,385.0,342.6875,335.1875,-7.5,-7.329037267080744,-0.12291886401812573,160
pair_3108_binder,Binder,18.45,2.3685438564654024,12.0,25.0,17.65625,19.0625,1.40625,1.8409937888198764,0.03087620610180084,63.76875,5.571379850405104,48.0,82.0,61.15625,66.46875,5.3125,4.098214285714286,0.06873315363881403,107.925,7.27800625171482,92.0,129.0,104.6875,112.25,7.5625,5.950155279503106,0.09979296066252587,162.09375,9.394011972394967,141.0,184.0,158.53125,168.21875,9.6875,7.337189440993784,0.12305558810891051,344.66875,12.643536824698222,317.0,376.0,339.5625,351.28125,11.71875,7.481599378881987,0.12547755771709834,160
seq1_nb,False Positive,23.3625,3.2161457911605935,16.0,33.0,23.3125,24.6875,1.375,2.6375776397515516,0.04423610297277238,81.64375,7.105760757125165,66.0,100.0,89.25,83.9375,-5.3125,-4.410791925465833,-0.07397554591976252,132.94375,9.824234623496123,108.0,155.0,142.5,137.125,-5.375,-4.385170807453414,-0.07354584163443884,196.425,12.353415519604285,169.0,230.0,208.75,201.71875,-7.03125,-3.224068322981368,-0.05407242470409006,397.925,18.92470277177425,359.0,440.0,412.34375,411.125,-1.21875,3.8189440993788835,0.06404937692878637,160
seq2_nb,False Positive,18.5375,2.6407562837187384,12.0,27.0,18.03125,18.125,0.09375,0.6326086956521743,0.010609789444900193,68.4375,5.6021061887472285,56.0,83.0,67.53125,66.625,-0.90625,-0.660093167701863,-0.011070744950974648,117.16875,7.101251540221625,98.0,138.0,113.09375,114.21875,1.125,1.1592391304347838,0.019442165709598027,176.5875,8.974538637166816,154.0,198.0,171.3125,171.78125,0.46875,0.9628881987577591,0.01614906832298134,377.5375,13.122446180114439,347.0,415.0,373.5625,371.375,-2.1875,-0.717391304347824,-0.012031719989062073,160
seq3_nb,False Positive,23.35625,2.975623621612787,15.0,31.0,21.125,22.75,1.625,1.5854813664596255,0.026590882456345936,89.325,7.608013866969486,74.0,112.0,84.0625,88.8125,4.75,5.530434782608701,0.09275362318840585,141.50625,10.702217571022373,119.0,170.0,131.8125,141.96875,10.15625,11.63408385093167,0.19512090316027958,203.85625,12.139216858492148,175.0,238.0,193.0,204.09375,11.09375,12.472593167701861,0.20918395249814453,406.2875,19.327566938184432,365.0,463.0,389.78125,404.71875,14.9375,18.016770186335403,0.3021680534395875,160
seq4_nb,False Positive,24.1875,2.530285309999645,16.0,30.0,23.8125,24.125,0.3125,-0.5650621118012421,-0.009476932692683309,82.15,6.860393574715666,68.0,100.0,78.84375,88.59375,9.75,7.080745341614907,0.1187546388530802,133.09375,7.593415630498571,118.0,157.0,129.4375,141.875,12.4375,10.53796583850931,0.1767373725536154,193.84375,9.036417206918902,173.0,220.0,190.125,202.78125,12.65625,10.39448757763975,0.17433102855580296,386.85,12.96013117217569,355.0,424.0,379.5,398.5625,19.0625,14.38322981366459,0.24122817297550683,160
seq5_nb,False Positive,23.34375,3.348594621255311,14.0,32.0,20.53125,25.65625,5.125,5.920574534161492,0.09929684753310677,76.29375,5.595307045864418,61.0,90.0,71.84375,77.59375,5.75,4.58687888198758,0.0769287862807141,122.10625,6.997854023734705,103.0,144.0,115.96875,123.4375,7.46875,5.058307453416148,0.08483534513066912,179.175,8.132919217599545,158.0,198.0,172.84375,180.4375,7.59375,4.6625776397515475,0.07819836712371578,365.75625,13.236666345326531,325.0,409.0,359.5625,368.40625,8.84375,0.21545031055900662,0.003613422399312449,160
seq6_nb,False Positive,20.06875,2.848512495584318,13.0,28.0,19.875,19.96875,0.09375,-0.05147515527950322,-0.0008633149732411448,72.4375,6.698588937231483,57.0,92.0,75.28125,67.1875,-8.09375,-10.23121118012422,-0.1715926403375132,120.9125,8.624374977353432,102.0,146.0,124.375,113.15625,-11.21875,-14.64409937888198,-0.2456033438806204,180.75,11.712173154457716,156.0,207.0,185.4375,171.8125,-13.625,-20.529968944099377,-0.34431813742724326,383.64375,18.760112897781294,349.0,439.0,389.75,367.65625,-22.09375,-34.586878881987566,-0.5800734403687642,160
seq7_nb,False Positive,22.675,2.528710145508971,16.0,29.0,22.78125,22.78125,0.0,-0.34472049689441,-0.005781475838899957,76.925,5.965054484244046,63.0,95.0,80.28125,72.90625,-7.375,-8.52111801242236,-0.14291183249345682,123.81875,7.35006111794317,103.0,148.0,129.53125,118.25,-11.28125,-13.64557453416149,-0.22885659596077976,179.3375,9.159617554789065,156.0,209.0,186.5625,172.59375,-13.96875,-16.791614906832294,-0.2816203757959294,367.59375,15.095652054068417,331.0,416.0,382.65625,356.65625,-26.0,-30.274611801242223,-0.507750302746201,160
